file_name,QuestionText,answer
20141026 Chihuahua Barking Licking 01.wav,Un chien aboie-t-il?,Oui
Rain falling sound.wav,La rue est-elle mouill�e?,Oui
150209 Trevor Webb Air Cyclinder.wav,L'outil s'arr�te-t-il jamais?,Oui
footstep on wood foley.wav,La personne va-t-elle une diapositive?,Oui
EXT STREAM DAY (WITH GEESE) 96K.wav,peut-on entendre la volaille?,Oui
coast wave kids far 160710_0914.wav,Est-ce � l'ext�rieur?,Oui
Garden ambience.wav,Un homme dit-il un mot?,Non
20091212.motorcycle.wav,Le son principal implique-t-il des machines � revivre?,Oui
construction equipment tracked.wav,Le v�hicule se casse-t-il du tout?,Non
old tractor passing Hatz.wav,Le d�but est-il la partie la plus bruyante?,Non
tadpolesound.wav,L'eau tombe-t-elle?,Oui
Kitchen.PlatesSraping.Faucet.wav,Quelqu'un tient-il de la vaisselle?,Oui
Heavy rain and thunder in Oklahoma.wav,Est-ce que quelqu'un parle?,Non
foot_steps_snow_02.wav,Y a-t-il un son de swooshing?,Oui
01 barreau bunker original.wav,Y a-t-il une vache qui fait du bruit?,Non
back yard ambience loop 11-06-14.wav,Un bison g�mit-il?,Non
circadas-near-casino.wav,La machine s'�teint-elle?,Non
train_leaving_oloron_sainte_marie.wav,Un v�hicule passe-t-il?,Oui
lounge bar.wav,La musique joue-t-elle?,Oui
"train at crossing, camden arkansas.wav",Le train siffle-t-il?,Oui
YANN SDB SARAH.wav,Une personne parle-t-elle?,Non
Kids chatter Primary School Birmingham UK.wav,Y a-t-il plus d'une personne?,Oui
Noisy Hotel Bathroom Fan (starts + stops).wav,Quelque chose est-il activ� et d�sactiv�?,Oui
Growling and Barking Dog.wav,L'animal est-il heureux?,Non
Exterior Prius In Stop Away series w door open and beeps at head.wav,Un v�hicule est-il conduit?,Oui
just birds.wav,Est-ce que quelqu'un s'est lev�?,Non
cars_pass_01_070812.wav,Y a-t-il des voitures conduites?,Oui
sawing asphalt.wav,Y a-t-il une machine � d�couper?,Oui
Waterfalls_00217.wav,Les gens p�chent-ils?,Non
wood desk Open and close.wav,Des sons de la nature sont-ils entendus?,Non
Large crowd applause.wav,Quelqu'un peut-il �tre entendu siffler?,Oui
Glass Bottles rattle and chink.wav,Est-ce que l'un du verre se brise?,Non
Forbidden Purr01.wav,Y a-t-il un moteur en marche?,Oui
Spring Rain 1.wav,Y a-t-il une grosse temp�te?,Non
passenger train bells.wav,Y a-t-il une cloche?,Oui
outdoors ambient distant bird.wav,Y a-t-il du tonnerre?,Non
turtledove sounds.wav,Un animal hulule-t-il � plusieurs reprises?,Oui
"Weight machine, gas resistance.wav",Y a-t-il un bourdonnement?,Oui
trail_footsteps_2_0725_102951.wav,Y a-t-il de la musique jou�e?,Non
md1trk10.wav,Y a-t-il quelque chose qui est de la drogue � travers le sol en faisant un cri?,Oui
passenger train bells.wav,Y a-t-il des enfants qui crient?,Non
snowSteps.wav,Le frottement est-il constant?,Oui
Tree Rustle 4.wav,Est-ce � l'int�rieur de la maison de quelqu'un?,Non
rain_driveway_tunnel_drip_02.wav,Est-ce un orage bruyant?,Non
Water Splash 01.wav,Est-ce que c'est venteux?,Oui
enginetuning1.wav,Quelqu'un est-il entendu parler?,Non
urinal.wav,Y a-t-il un drain?,Oui
Pas sur le sol.wav,Les �tapes varient-elles par rapidit�?,Oui
releasing_water_into_sink_and_draining.wav,Est-ce que quelque chose bourdonne?,Non
Dribbling water.wav,L'eau sort-elle dans un gros jaillissement?,Non
car dragging limb.wav,Le moteur fait-il un son fort?,Oui
Backhoe.wav,Est-ce une scierie?,Oui
"Cicadas (Euboea, Greece).wav",Un hibou Hoot?,Non
quacking-squirt-bottle.wav,Une voiture klaxon?,Non
RNC - St. Paul - 2008-09-02 (normalized).wav,M�ditent-ils?,Non
20061205.washing.machine.wash.wav,Le bruit se passe-t-il tout au long?,Oui
tadpolesound.wav,Une personne parle-t-elle?,Non
Ambience - General Farm - 96kHz.wav,Y a-t-il un coq autour?,Non
Footsteps_Sneakers_Wet Sidewalk-01.R.wav,Les aboiements peuvent-ils �tre entendus?,Non
Faucet Running.wav,Le bruit de broyage est-il constant?,Oui
Spring.wav,Y a-t-il des bouillons?,Oui
Water drops.wav,L'eau est-elle vers�e lentement?,Oui
old harbour ambiance NL 150920_0781.wav,Y a-t-il des tambours jou�s?,Non
Scottish Beach near Dunbar.wav,Cela se passe-t-il � l'ext�rieur par l'eau?,Oui
microwave.oven.wav,Est-ce une scie � bras radiale?,Non
knocking_hammering.wav,Les sons sont-ils entendus � intervalles r�guliers?,Oui
Walking along Highway.wav,Les oiseaux chantent-ils?,Non
shoreline_waves_seagulls.wav,Le son est-il proche de l'eau?,Oui
container port 01.wav,Y a-t-il une machine � homme dans ce clip?,Oui
R09_0005 bird ambience.wav,Est-ce pr�s d'une chauss�e?,Oui
Garden ambience.wav,Un lion grogne-t-il?,Non
outdoors ambient windy wind leaves rustle near airport plane hum.wav,est-ce � l'int�rieur?,Non
2 crickets chirping during a summer evening in the city (with traffic noise).wav,Les chiens se battent-ils?,Non
Metal_Workshop_3.wav,Y a-t-il un chant en cours?,Non
"Budolfi Cathedral, Aalborg, DK, 1900hrs.wav",Une guitare joue-t-elle?,Non
"traffic medium throaty cars trucks mopeds Havana, Cuba 2008.wav",Y a-t-il un bruit de bourdonnement vif?,Oui
TOWN_CAR_START.wav,Un moteur est-il en cours d'ex�cution?,Oui
birds forest.wav,Y a-t-il un moteur en marche?,Oui
Pet Store Ambience.wav,Y a-t-il un son grin�ant?,Oui
smallgrocery.wav,Les bips se produisent-ils � une vitesse constante?,Non
Tortured Apple 03.wav,La substance est-elle collante?,Oui
tram_bell_ride_door.wav,Est-ce sur la plage?,Non
DH12_139_CentStat11_out.wav,Y a-t-il une annonce pour les passagers?,Oui
md1trk10.wav,Est-ce un bruit relaxant?,Non
Plane flying above.wav,Est-ce qu'un gazouillis d'oiseaux?,Oui
DR-100_0016_CPH train station_01.wav,On peut-on entendre une voiture en train de partir?,Non
Crowd in a local market.wav,Les humains parlent-ils?,Oui
Water drip and fan ambience.wav,Est-ce que quelque chose se mouille?,Oui
tadpolesound.wav,Quelqu'un �claboussait-il dans l'eau?,Non
"Beach Waves, Praia Grande.wav",Les gens crient-ils?,Non
hereg_hungary__grain_field_3_20080712.wav,Un insecte peut-il �tre entendu?,Oui
Knocking at door.wav,Est-ce que quelqu'un joue de la batterie?,Non
footsteps woodland.wav,La personne marche dehors?,Oui
"Cicadas (Euboea, Greece).wav",Les bugs sont-ils bruyants?,Oui
Glass pieces smashed.wav,Quelqu'un siffle-t-il?,Non
book_light_noise.wav,Le son est-il constamment r�p�t�?,Oui
elicottero.wav,Les h�lices font-elles ce son?,Oui
Crisps_open &amp; crunching.wav,La personne siffle-t-elle?,Non
Burleson01.wav,Les chiens hurlent-ils?,Non
Puzzle Pieces Foley Mvmt Wood Slide Up Down 01.wav,Y a-t-il un taraudage l�ger?,Oui
Bird Song.wav,Le bruit du moteur d�marre-t-il doux puis devient plus fort puis doux � nouveau?,Oui
Unseathing &amp; Wobble.wav,Une personne tape-t-elle un objet m�tallique?,Oui
microwave_sounds.wav,La machine bip apr�s les bips initiaux?,Oui
Gurgling.wav,Y a-t-il un liquide autour?,Oui
La cuina del institut.wav,Les grands animaux traversent-ils l'herbe?,Non
Carrer de Pons i Gallarza.wav,Les gens semblent-ils comme s'ils �taient � l'ext�rieur?,Non
Train Horn.wav,Y a-t-il un train en arri�re-plan?,Oui
"train at crossing, camden arkansas.wav",Est-ce un bus?,Non
BobKessler-Metal Bangs.wav,La porte est-elle frapp�e durement?,Oui
waves beach medium1 close.wav,Y a-t-il de l'eau?,Oui
Traffic on a Busy Street.wav,Y a-t-il une route pav�e � proximit�?,Oui
"Neighbours saturday moning street activity, GREENFIELD PLACE (Snippet).wav",Est-ce une grenouille?,Non
Rolling Drawer.wav,Le son du tiroir est-il ouvert et ferm� augmente-t-il en intensit�?,Oui
Binding my thesis.wav,La machine est-elle g�r�e par des gens?,Oui
Street_Sounds_Night.wav,Quelqu'un a-t-il touss�?,Oui
sultanahmet square.wav,est-ce � l'int�rieur?,Non
trail_footsteps_2_0725_102951.wav,La personne a-t-elle des chaussures grin�ant?,Oui
Marcher_feuilles.wav,Une alarme se d�clenche-t-elle en arri�re-plan?,Non
souffle_me_tallique.wav,Y a-t-il quelqu'un qui chante?,Non
STE-003_thunder_rain.wav,Le tonnerre peut-il �tre entendu en arri�re-plan?,Oui
squeeks raw.wav,Les pi�ces en m�tal se touchent-elles?,Oui
contact_floor_lamp.wav,Quelqu'un utilise-t-il un marteau?,Oui
ambient wind.wav,Y a-t-il eu une annonce en arri�re-plan?,Non
STE-014-lisbonfountain01.wav,Un liquide est-il vers�?,Oui
tram_enoshima.wav,Le signal de croisement devient-il plus lent au fil du temps?,Oui
Kobe-train-announcement-and-arrival.wav,Les voix peuvent-elles �tre entendues?,Oui
el sonido del arbol y la tierra yerlin .wav,Est-ce qu'une femme crie?,Oui
glass (1).wav,Un instrument de musique est-il jou�?,Oui
TRAN_Plane_PropSpin_01.wav,Est-ce un animal?,Non
Week Two Task.wav,Le v�hicule se d�place-t-il au d�but du clip?,Oui
Random Tones (decreasing durations).wav,Serait-ce consid�r� comme un son �� l'ancienne�?,Oui
FranklinStoveDoorGroansandHits_RX.wav,Y a-t-il une personne qui d�place quelque chose?,Oui
Singapore Street Scape.wav,Y a-t-il des gens qui marchent?,Oui
Grand Prix 2.wav,Les voitures vont-elles vite?,Oui
Footsteps Walking in Forest-1.wav,Quelqu'un frappe-t-il quelqu'un d'autre?,Non
CreakingNoise.wav,Quelque chose est comprim�?,Oui
bangalore_zug_steht.wav,La machine fonctionne-t-elle?,Oui
The Big Circle.wav,Une machine est-elle utilis�e?,Oui
Burco Conveyer Toaster running.wav,Un son de clan peut-il �tre entendu?,Oui
WasherEndofSpinCycleStartFillCycle.wav,La machine fait-elle plus d'un bruit?,Oui
md4trk7.wav,La m�me cha�ne de guitare est-elle arrach�e encore et encore?,Non
Spring Rain 1.wav,Y a-t-il un son de pluie?,Oui
061215_chalice_well_cascade_okm2_t02eq.wav,L'eau tombe-t-elle?,Oui
Group running in sync on concrete.wav,Le son est-il r�p�titif?,Oui
nnus_forklift_driveby.wav,Le moteur est-il remont�?,Oui
Door creaking.wav,plusieurs personnes se disputent-elles?,Non
threejackhammers.wav,Le clic est-il r�p�titif?,Oui
massive murmur in cathedral.wav,Les gens parlent-ils � l'unisson?,Oui
Cornell Big Cheer.wav,Est-ce que c'est tonifiant?,Non
Remix of 101980__pyr0x__growl_variants.wav,Le grognement est-il fort?,Oui
wood1.wav,La radio est-elle allum�e?,Non
Gulls in Park next to Barce.wav,Les oiseaux grincent-ils?,Oui
Rome Inside The Metro.wav,Est-ce une balade de parc d'attractions?,Non
20061214.wrench.02.wav,Cet appareil acc�l�re-t-il et ralentit-il?,Oui
Shower and walk - front.wav,Une balle est-elle lanc�e contre un mur?,Non
Bobby-Car Hooting.wav,Est-ce le son d'un jouet?,Oui
Chopping parsley.wav,Quelqu'un coupe-t-il quelque chose?,Oui
walking trough wetlands.wav,Est-ce � l'ext�rieur?,Oui
Maas 03 100215.wav,L'eau coule-t-elle?,Oui
sultanahmet square.wav,Est-ce un endroit bond�?,Oui
Suburban Summer Nights.wav,Les gens parlent-ils?,Non
Skwer Starszych Panow Piatek Popoudniu.wav,Une personne parle-t-elle?,Oui
"swimming pool, night, street in background.wav",Est-il mouill� � l'ext�rieur?,Oui
walking up a wooded hill.wav,Quelqu'un marche-t-il?,Oui
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav,Est-ce un humain?,Non
md1trk38.wav,Les machines sont-elles impliqu�es?,Oui
VNP_thurston_02.wav,Un lion grogne-t-il?,Non
OCELLS MIRADOR .wav,attendent-ils dans la for�t?,Oui
NIghttime Birdsong.wav,Y a-t-il un animal autour?,Oui
Tortured Apple 01.wav,Quelqu'un crie-t-il?,Oui
CountrySideSummerEvening.wav,Y a-t-il des oiseaux qui gazouillent en arri�re-plan?,Oui
Clock.Windup.Bell.Antique.wav,L'alarme cesse-t-elle de sonner?,Oui
Fuente_collserola_bcn.wav,L'eau coule-t-elle en continu?,Oui
Sink and Water.wav,Cet appareil est-il utilis� manuellement?,Oui
Rain drops.wav,Est-ce un son doux?,Oui
20091225.garage.door.wav,Est-ce une scierie?,Oui
Crepe Making.wav,Quelqu'un parle-t-il?,Non
LONG APPLAUSE.wav,Est-ce que les applaudissements s'�teignent?,Oui
Suburban thunder 01 130620_00.wav,Y a-t-il une course?,Non
Family Reunion Side B Original.wav,Y a-t-il un annonceur qui peut �tre entendu?,Oui
AmbianceBackyard_Quiet_bip.wav,Y a-t-il plus d'un oiseau qui craque?,Oui
bathroomSink2.wav,Un h�licopt�re peut-il �tre entendu voler au-dessus?,Non
"dish washing, distance, ambience .wav",Le bruit est-il constant?,Oui
drive by moped.wav,Y a-t-il des gens qui parlent?,Non
Le Verdon fountain.wav,Est-ce un concert?,Non
20070406.car.engine.00.wav,La voiture a-t-elle commenc� � conduire?,Oui
birds_long.wav,Les animaux s'attaquent-ils les uns les autres?,Non
Money in the bag.wav,La voix de l'homme est-elle amplifi�e?,Oui
Dawn-with-a-Pheasant.wav,Est-ce � l'ext�rieur?,Oui
Morgens 01.wav,Y a-t-il plus d'un oiseau?,Oui
birds_in_moms_garden.wav,Les voitures bipent-elles leurs cornes?,Non
wooden boat row water.wav,Y a-t-il un moteur?,Non
Burleson01.wav,La personne �tait-elle immobile?,Non
01-bottle-water-sparkle.wav,Le liquide est-il vers�?,Oui
Walking at Forest.wav,Y a-t-il des grenouilles?,Non
scraping seeds from a squash.wav,Y a-t-il un son de grattage?,Oui
Squeaking Glass.wav,Le son varie-t-il en hauteur et en ton?,Oui
City Bus.wav,Le son d'un train conduit-il?,Oui
FootstepsUpstairs.wav,Est-ce que ce son est � l'int�rieur?,Oui
14.12.2011.002.wav,Les gens sont-ils � l'ext�rieur?,Oui
Footsteps outside - Including ambience.wav,Y a-t-il des mouettes?,Oui
helicopter.L.wav,L'h�licopt�re dispara�t-il plus loin?,Oui
walking-wooden-bridge-fall-leafs-creek.wav,Y a-t-il un coup constant?,Oui
august_rain-007.wav,Les gouttes de pluie �claboussent-elles dans l'oc�an?,Non
LittleChild_WoodenFloorFootsteps_01.wav,Le bruit n'est-il pas rythmique?,Oui
TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav,Est-ce un son de toilette � chasse d'eau?,Oui
belladonna.wav,Ce son vient-il d'un animal?,Non
birds at dawn of spring.wav,Y a-t-il des bruits d'autoroute?,Oui
Pebbles_Scrape_Drag_Foot.wav,La personne se d�place-t-elle?,Oui
CreakingNoise.wav,Est-ce un son qui grince?,Oui
Rattly metal elevator [binaural recording].wav,Les machines sont-elles utilis�es?,Oui
Prep Rally.wav,La musique joue-t-elle tr�s doucement?,Non
ShowerAndSoap.wav,La douche fonctionne-t-elle?,Oui
Ominous Ambience.wav,Un animal peut-il �tre entendu?,Non
Toilet paper (Roll off and tear).wav,L'homme dit-il quelque chose?,Non
walking 2.wav,La personne marche-t-elle continuellement tout le temps?,Oui
cup.wav,Quelqu'un mange-t-il avec de l'argenterie forte?,Non
R05_0197.wav,Les gens commencent-ils � parler fort?,Non
Thick liquid bubble 2.wav,Un b�b� pleure-t-il?,Non
Omni_Ambiental_PublicKitchen.wav,Y a-t-il une balle rebondissant?,Non
conversation.wav,L'espace est-il bond�?,Oui
am band static.wav,Quelqu'un peut-il �tre entendu parler?,Oui
Synthetic Rain Noise.wav,est entendu statique?,Oui
20091225.rain.01.wav,Est-ce que cette pluie?,Oui
STE-003_thunder_rain.wav,Quelqu'un fait-il nager?,Non
Grand Union Canal Kensal Green.wav,Y a-t-il des aboiements?,Oui
el sonido del arbol y la tierra yerlin .wav,Un cochon est-il d'embarquer?,Non
Unseathing &amp; Wobble.wav,Un verre est-il bris�?,Non
Snow effects.wav,"Y a-t-il de courts sons hauts, comme quelqu'un qui passe un ongle sur toile?",Oui
Running Water in Sink.wav,Quelqu'un utilise-t-il un �vier?,Oui
Water Boils.wav,La chaleur est-elle appliqu�e?,Oui
"Neighbours saturday moning street activity, GREENFIELD PLACE (Snippet).wav",quelque chose est-il excit�?,Oui
amolador_pan_pipe.wav,Un instrument est-il jou�?,Oui
Kobe-train-announcement-and-arrival.wav,Un klaxon peut-il �tre entendu?,Non
Rusty Metal Creaking.wav,Une porte grin�ait-elle?,Oui
propplaneflyover.wav,Le bruit d'un moteur est-il audible?,Oui
Pouring Into Glass.wav,Quelqu'un sert-il plusieurs personnes?,Oui
INT Bedroom tone 4 with bird.wav,Est-ce un son d'un chien?,Non
Pouring Into Glass.wav,Les r�ceptacles d'une sorte sont-ils utilis�s?,Oui
SuburbRain_Indoor.wav,Y a-t-il des gens qui parlent?,Non
VULCANIZED_SOLE_FOOTSTEPS_MANOLIOM.wav,L'orateur est-il un homme?,Oui
Galactic signal 3.wav,Y a-t-il des bruits de clic rapide dans le son d'alarme?,Oui
Door.wav,Les gens ont-ils une conversation?,Non
Scribble_long_strokes.wav,Ce son est-il fait par un liquide?,Non
Lakeside.wav,Les oiseaux sont-ils bruyants?,Oui
Forbidden Purr02.wav,Le son est-il bruyant et bruyant?,Non
Gym&#39;sHall.wav,Une porte s'ouvre-t-elle?,Oui
14.12.2011.002.wav,Y a-t-il plus d'une personne qui parle?,Oui
crackling-rain-fire.wav,Y a-t-il des explosions?,Non
tram_enoshima.wav,Un moteur de voiture peut-il �tre entendu?,Oui
R05_0526.wav,Quelque chose est-il pr�par�?,Oui
in Park.wav,Y a-t-il des gens dans la r�gion?,Oui
Grand Union Canal Kensal Green.wav,est ce trafic?,Non
nnus_forklift_driveby.wav,Y a-t-il un moteur?,Oui
windy marina.wav,Le temps est-il calme?,Oui
Soft rain in Berlin with thunder in background.wav,Est-ce � l'ext�rieur?,Oui
Inside the circuit.wav,Y a-t-il un moteur en marche?,Oui
WaterSounds.wav,Le son augmente-t-il constamment?,Non
Tires car without an engine.wav,Y a-t-il une sorte de v�hicule?,Non
just birds.wav,Y a-t-il plus d'un type de chant d'oiseau?,Oui
Trevi noon.wav,Quelque chose est-il touch�?,Oui
ocean_cape.wav,Y a-t-il des gens qui jouent dans l'eau?,Oui
the sound of a forest after rain _ drops falling on ferns rear.wav,Une voiture passe-t-elle?,Non
GulfWaves2.wav,Est-ce que ces vagues s'�crasent sur le rivage?,Oui
cat_drinking.wav,il pleut?,Non
elicottero.wav,Les oiseaux chantent-ils?,Non
Oystercatchers and Chic.wav,Est-ce un oiseau?,Oui
Crow noise.wav,Y a-t-il un chant humain?,Non
shower running.wav,Le vent souffle-t-il dur?,Non
01 barreau bunker original.wav,La sonnerie est-elle diff�rente de ton?,Oui
20091225.rain.01.wav,Est-ce dans un environnement de bureau?,Non
rain.gutter.wav,il pleut?,Oui
Santa Motor.wav,Y a-t-il un orchestre?,Non
Dog Barking .wav,Y a-t-il des bruits d'animaux?,Oui
SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav,Est-il en col�re?,Non
wiping_wet_paper.wav,La personne rend le son inconscient?,Non
bird.wav,Les appels d'oiseaux peuvent-ils �tre entendus?,Oui
Steaming milk on a consumer-grade latte maker.wav,Un liquide est-il impliqu�?,Oui
"Copper Tea Kettle, water, boil, whistle_1.wav",Quelqu'un utilise-t-il une th�i�re?,Oui
TreinBar.wav,Y a-t-il des gens dans la r�gion?,Oui
Metal Bearing rolling spinning Start to Stop continuous Slow down creaky 2.wav,La planche � roulettes s'est-elle arr�t�e?,Non
AbdnC_KingStPelican_120225.wav,Le son a-t-il �t� enregistr� � l'ext�rieur?,Oui
in_cafe_4.wav,Les bruits de tintement des jouets?,Non
Vocoded death threat.wav,Quelqu'un clignote-t-il des toilettes?,Non
Outdoors rumble.wav,Une vache m�ne-t-elle?,Non
Footsteps Gravel Trainers Running 96Hz 24 Bit.wav,Est-ce � l'ext�rieur?,Oui
airplane01.wav,Est-ce un moteur puissant?,Oui
Durango-Silverton RR Dec 01 I 24 bit.wav,Ce mode de transport reste-t-il sur le terrain?,Oui
Oystercatchers and Chic.wav,Y a-t-il une voiture?,Non
bamboo_wind_chimes_1.wav,Un instrument est-il frapp� manuellement?,Oui
alien glass birds.wav,Ce son est-il �labor� par un appareil �lectronique?,Oui
OldCarHornsAndSirens.wav,Quelque chose se passe-t-il qui n�cessite une attention imm�diate?,Oui
uguisbari.wav,La cage grince-t-elle pendant la majeure partie de la marche?,Oui
hereg_hungary__grain_field_3_20080712.wav,Une gr�ve dans une piste de bowling peut-elle �tre entendue?,Non
dripping taps.wav,Un enfant glousse-t-il?,Non
lets_go_to_see_it.wav,Les gens parlent-ils?,Non
Birds Chirping ME.A1.wav,Est-ce que c'est de l'eau?,Oui
loud street.wav,Les oiseaux gazouillent-ils?,Non
Triumph start and idle.wav,On peut-on entendre quelque chose � remonter au d�but de ce clip?,Oui
kitchen metal.wav,Y a-t-il un chanteur dans le groupe?,Non
Washing Hands.wav,Y a-t-il du liquide ici?,Oui
"Marratxi_Melding_1e trein van spoor 2_is met bestemming_Palmamelding, dat trein op alle tussengelegen stations zal stoppen_100311.wav",Quelqu'un est-il fort?,Oui
freezer hum.wav,Une machine fonctionne-t-elle?,Oui
"Early morning in back garden (birds, faint traffic) - DR-100 (omni) - amplified in audacity.wav",La personne est-elle � l'ext�rieur?,Oui
Untitled-13.wav,Les bruits sont-ils artificiels?,Oui
Cat and Rain.wav,L'eau peut-elle �tre entendue?,Oui
Pardelas.wav,Le son est-il r�p�titif?,Oui
080912_00_grinder_wood.wav,Le moteur s'arr�te-t-il?,Non
Car starts in garage.wav,Le moteur est-il �teint?,Oui
"Budolfi Cathedral, Aalborg, DK, 1900hrs.wav",Les gens sont-ils pr�s de la rue?,Oui
granularm.wav,Ce son pourrait-il �tre utilis� pour indiquer une urgence?,Oui
20161126_rain.74.wav,Le niveau de bruit est-il coh�rent partout?,Oui
Rain Thunder - Copy.wav,La pluie tombe-t-elle?,Oui
Bus3.wav,Y a-t-il plusieurs personnes?,Oui
moucho-I.wav,Y a-t-il des animaux autour?,Oui
Dawn_chorus_5AM.wav,Est-ce dans une jungle?,Oui
Grand Union Canal Kensal Green.wav,Y a-t-il plusieurs oiseaux?,Oui
RowanMagennis_160019_SD100_PageTurning.wav,Quelqu'un parle-t-il ici?,Non
resonant_sewer.wav,Y a-t-il des gens qui communiquent?,Non
37_night_kasanga.wav,Y a-t-il des gens qui parlent?,Non
engine start BMW 320 VG91.wav,La voiture change-t-elle jamais de vitesses?,Non
steps through the forest - birds sing.wav,Y a-t-il une personne qui marche?,Oui
md10trk3.wav,Y a-t-il un bourdonnement de machines?,Oui
airplane01.wav,Le son passe-t-il?,Oui
PageFlip5.wav,Un livre est-il retourn�?,Oui
cornflake.wav,Le son est-il coh�rent � chaque fois?,Oui
2009-07-17_1047_Mercado Bolhao between butcher&#39;s and beans.wav,Est-ce une zone bond�e?,Oui
080101-042_pasa el tren.wav,Y a-t-il plusieurs personnes qui parlent?,Oui
Train leaving the station.wav,L'environnement est-il bruyant?,Oui
underWater001.wav,Quelqu'un lave-t-il une tasse de caf�?,Oui
Bottle Open Pour Fizz.wav,Dies quelque chose s'ouvre?,Oui
Snapping twig.wav,Un seul objet est-il utilis�?,Oui
Very low rumble.wav,Les gens se parlent-ils?,Non
cooking pasta.wav,Le liquide peut-il �tre entendu?,Oui
Clinking Glasses.wav,N'y a-t-il que trois clinks?,Non
Pedestrian street cph.wav,On peut-on entendre un homme parler?,Oui
070821_flsp_trail05.wav,Un avion peut-il �tre entendu?,Oui
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_02.wav,Est-ce � l'ext�rieur?,Oui
compressed-waist-rubbish-container.wav,La personne parle-t-elle?,Non
