file_name,QuestionText,answer
Noisy Hotel Bathroom Fan (starts + stops).wav,Est-ce une t�l�vision?,Non
"Cicadas (Euboea, Greece).wav",L'eau a-t-elle �clabouss�?,Non
Money in the bag.wav,Le public hulule-t-il?,Non
Door.wav,On peut-on entendre que quelque chose est entendu vibrer?,Oui
Elevator goes up.wav,Quelqu'un utilise-t-il une machine?,Oui
Tools Ratchet.wav,Quelqu'un fait-il du travail manuel?,Oui
SFX_CHEERS-Bottle-CLANK_Beer-n-Wine.wav,Y a-t-il la voix d'un homme?,Oui
Wood_Creak_02.wav,L'article se casse-t-il?,Oui
Stove Top(Gas)_1-2.wav,Le sifflement est-il constant du d�but � la fin?,Non
Coyote -crickets &amp; dogs in a pine forest mid night .wav,Est-ce un bruit que l'on pourrait entendre la nuit?,Oui
zipper.wav,Y a-t-il plusieurs fermetures � glissi�re zipp�es?,Oui
winterbeach.wav,Y a-t-il une personne qui marche?,Oui
Rock-various hits.wav,Quelqu'un d�place-t-il un morceau?,Oui
Growling and Barking Dog.wav,Y a-t-il un animal ici?,Oui
gentle village sounds ed 1f.wav,L'oiseau semble-t-il en col�re?,Non
Pensol - le Moulin cours d&#39;eau.wav,L'eau se d�place-t-elle rapidement?,Oui
Rain and Thunder.wav,Y a-t-il probablement la foudre?,Oui
in_the_train_to_montpellier.wav,Est-ce artificiel?,Oui
Footsteps Dirt 01.wav,Les avions volent-ils?,Non
creaking train.wav,Est-ce fort?,Oui
fulles_arroseguentse.wav,Les papiers sont-ils retourn�s � l'int�rieur?,Non
kipgeluid.wav,Les poulets sont-ils percut�s?,Oui
cat hiss yowl.wav,Est-ce un son qu'une grenouille fait?,Non
130915 - Interior-Hard Rain with 2 Skylights.wav,La pluie tombe-t-elle fortement?,Oui
20130406_tourists.06.wav,La parole peut-elle �tre caract�ris�e comme vivante?,Oui
writing_with_bold_marker (miroslawski.net).wav,Un marqueur est-il utilis�?,Oui
20141026 Chihuahua Barking Licking 01.wav,Un chien aboie-t-il?,Oui
Flat door action.wav,Y a-t-il une porte uniquement ouverte?,Non
41. hangers on rack.wav,Y a-t-il un bruit de grattage?,Oui
Rain falling sound.wav,La rue est-elle mouill�e?,Oui
"bistro, ambient noise, talking.wav",Les gens se crient-ils?,Oui
150209 Trevor Webb Air Cyclinder.wav,L'outil s'arr�te-t-il jamais?,Oui
dishes rattle.wav,L'environnement est-il tout naturel?,Non
footstep on wood foley.wav,La personne va-t-elle une diapositive?,Oui
EXT STREAM DAY (WITH GEESE) 96K.wav,peut-on entendre la volaille?,Oui
coast wave kids far 160710_0914.wav,Est-ce � l'ext�rieur?,Oui
Garden ambience.wav,Un homme dit-il un mot?,Non
20091212.motorcycle.wav,Le son principal implique-t-il des machines � revivre?,Oui
construction equipment tracked.wav,Le v�hicule se casse-t-il du tout?,Non
005 - Opening a can of soup.wav,Quelque chose que le m�tal est tomb� sur le sol?,Oui
old tractor passing Hatz.wav,Le d�but est-il la partie la plus bruyante?,Non
tadpolesound.wav,L'eau tombe-t-elle?,Oui
CarFerrySeaDogsPeople.wav,Est-ce un environnement calme?,Non
Forbidden Purr01.wav,Quelqu'un fait-il un bruit avec le nez?,Non
20061205.washing.machine.wash.wav,Le bruit est-il stable?,Oui
honeyimhome.wav,y a-t-il de la musique?,Oui
Kitchen.PlatesSraping.Faucet.wav,Quelqu'un tient-il de la vaisselle?,Oui
Heavy rain and thunder in Oklahoma.wav,Est-ce que quelqu'un parle?,Non
Metal spoon on china plate.wav,Est-ce en m�tal?,Oui
Fly_versus_Lamp.wav,Un chat mire-t-il?,Oui
just birds.wav,Y a-t-il des gens qui parlent?,Non
Playground_Near_The_Street.wav,Les gens parlent-ils en arri�re-plan?,Non
"traffic medium throaty downtown and people from balcony Havana, Cuba 2008.wav",Y a-t-il beaucoup de vent?,Oui
20060426.marsh.house.ambiance.wav,Les animaux font-ils du bruit?,Oui
Pig - Multiple Snorts 6 (2 pigs) - 96kHz.wav,Y a-t-il plus d'un animal qui fait du bruit?,Oui
SR001F.wav,Les gens conversent-ils � l'int�rieur?,Oui
Fast typing on a mechanical keyboard.wav,La saisie est-elle lente?,Non
foot_steps_snow_02.wav,Y a-t-il un son de swooshing?,Oui
01 barreau bunker original.wav,Y a-t-il une vache qui fait du bruit?,Non
back yard ambience loop 11-06-14.wav,Un bison g�mit-il?,Non
circadas-near-casino.wav,La machine s'�teint-elle?,Non
TOILET FLUSH AND REFILLING ECHO LOW PITCH.wav,Quelque chose d�goulinait?,Oui
train_leaving_oloron_sainte_marie.wav,Un v�hicule passe-t-il?,Oui
Remix #3  of 30938__halleck__crash1-reverse.wav,Le son est-il sombre?,Oui
lounge bar.wav,La musique joue-t-elle?,Oui
Kitchen meal.wav,Le micro-ondes est-il ouvert?,Oui
windy porch morning B.wav,Y a-t-il d'autres animaux en plus des oiseaux qui font des sons?,Oui
Random Tones (decreasing durations).wav,Les sons se fusionnent-ils dans un ton plus singulier vers la fin?,Oui
"train at crossing, camden arkansas.wav",Le train siffle-t-il?,Oui
Peckham Rye afternoon.wav,La soir�e est-elle calme?,Non
YANN SDB SARAH.wav,Une personne parle-t-elle?,Non
Kids chatter Primary School Birmingham UK.wav,Y a-t-il plus d'une personne?,Oui
Noisy Hotel Bathroom Fan (starts + stops).wav,Quelque chose est-il activ� et d�sactiv�?,Oui
plasglass.wav,Quelque chose est-il gratt�?,Oui
Growling and Barking Dog.wav,L'animal est-il heureux?,Non
Construction work in progress.wav,Y a-t-il un chant au premier plan?,Oui
Exterior Prius In Stop Away series w door open and beeps at head.wav,Un v�hicule est-il conduit?,Oui
just birds.wav,Est-ce que quelqu'un s'est lev�?,Non
hereg_hungary__grain_field_3_20080712.wav,Ce son est-il entendu la nuit?,Oui
cars_pass_01_070812.wav,Y a-t-il des voitures conduites?,Oui
Strimmers And Chainsaw 1.wav,Une tron�onneuse est-elle exploit�e?,Oui
sawing asphalt.wav,Y a-t-il une machine � d�couper?,Oui
20060129.marshes.03.wav,Est-ce que cela a probablement lieu pr�s de l'eau?,Oui
Waterfalls_00217.wav,Les gens p�chent-ils?,Non
wood desk Open and close.wav,Des sons de la nature sont-ils entendus?,Non
Large crowd applause.wav,Quelqu'un peut-il �tre entendu siffler?,Oui
Geyser ambience and turn off.wav,Le bruit du moteur initial se termine-t-il avant la fin de l'enregistrement?,Oui
bm_lampshade.wav,Y a-t-il un son de saut?,Oui
MISC_Police_Siren_Int_Onboard_003.wav,Est-ce que ces courses de voitures?,Oui
kitchen metal.wav,Y a-t-il une variation d'instruments?,Oui
Gate open and close.wav,Y avait-il plus d'une personne parlant?,Non
"Metal pole, assembling, disassembling, metal pipe hits with ring.wav",Y a-t-il un bruit de fond derri�re la pi�ce en m�tal frappant quelque chose?,Non
Sink and Water.wav,Les vagues s'�crasent-elles sur le rivage?,Oui
Glass Bottles rattle and chink.wav,Est-ce que l'un du verre se brise?,Non
magazinedrop.wav,Quelqu'un peut-il �tre entendu parler?,Non
Forbidden Purr01.wav,Y a-t-il un moteur en marche?,Oui
bm_lampshade.wav,Quelqu'un sort-il de la gel�e d'un pot?,Oui
Spring Rain 1.wav,Y a-t-il une grosse temp�te?,Non
granny glissando.wav,Est-ce une journ�e venteuse?,Oui
TreinBar.wav,Les avions peuvent-ils �tre entendus?,Non
passenger train bells.wav,Y a-t-il une cloche?,Oui
door-knock-open-close-wooden_close.wav,Quelqu'un frappe-t-il sur le verre?,Non
outdoors ambient distant bird.wav,Y a-t-il du tonnerre?,Non
Summer Ambiance .wav,N'y a-t-il que le bruit des oiseaux?,Non
turtledove sounds.wav,Un animal hulule-t-il � plusieurs reprises?,Oui
Squeak Finger on Glass.wav,Y a-t-il une fen�tre nettoy�e avec du liquide de lavage des fen�tres?,Oui
Rain on street Leuvehaven 100609.wav,Est-ce que quelqu'un m�che le chewing-gum?,Non
crossing the river.wav,Une personne intervient-elle dans une flaque d'eau?,Oui
12_Ambient_Quarry_High_44_16.wav,Est-ce que tous les gens sont loin?,Oui
"Weight machine, gas resistance.wav",Y a-t-il un bourdonnement?,Oui
trail_footsteps_2_0725_102951.wav,Y a-t-il de la musique jou�e?,Non
md1trk10.wav,Y a-t-il quelque chose qui est de la drogue � travers le sol en faisant un cri?,Oui
passenger train bells.wav,Y a-t-il des enfants qui crient?,Non
snowSteps.wav,Le frottement est-il constant?,Oui
20091225.garage.door.wav,Est-ce une zone s�che?,Oui
Foley Radio Gibberish.wav,N'y a-t-il qu'une seule voix?,Non
Tree Rustle 4.wav,Est-ce � l'int�rieur de la maison de quelqu'un?,Non
rain_driveway_tunnel_drip_02.wav,Est-ce un orage bruyant?,Non
Pushing a metal fence.wav,Le son devient-il plus rapide � la fin?,Oui
Wood Floor.wav,La personne provoque-t-elle des bruits aigus?,Oui
Water Splash 01.wav,Est-ce que c'est venteux?,Oui
Pensol - le Moulin cours d&#39;eau.wav,Un �l�ment de la nature �tait-il dans l'enregistrement?,Oui
enginetuning1.wav,Quelqu'un est-il entendu parler?,Non
urinal.wav,Y a-t-il un drain?,Oui
01 A pug struggles to breathe 1.14.2008.wav,Une femme amace l'animal?,Non
Pas sur le sol.wav,Les �tapes varient-elles par rapidit�?,Oui
releasing_water_into_sink_and_draining.wav,Est-ce que quelque chose bourdonne?,Non
Footsteps - concrete - OD - B.wav,La personne marche rapidement?,Oui
walking down hall MIT mike closer to feet.wav,La personne porte-t-elle des chaussures?,Non
Dribbling water.wav,L'eau sort-elle dans un gros jaillissement?,Non
car dragging limb.wav,Le moteur fait-il un son fort?,Oui
Backhoe.wav,Est-ce une scierie?,Oui
"Cicadas (Euboea, Greece).wav",Un hibou Hoot?,Non
Light Rain Home2.wav,Le ressort est-il constant?,Oui
quacking-squirt-bottle.wav,Une voiture klaxon?,Non
"Cruiseship - inside, crew cabin at night.wav",Un objet tombe-t-il au sol et se casse?,Oui
RNC - St. Paul - 2008-09-02 (normalized).wav,M�ditent-ils?,Non
PassingCars.wav,A-t-il pleur�?,Oui
20061205.washing.machine.wash.wav,Le bruit se passe-t-il tout au long?,Oui
squeeks raw.wav,Est-ce une machine?,Oui
tadpolesound.wav,Une personne parle-t-elle?,Non
Tiny bells.wav,Le verre est-il bris�?,Non
Ambience - General Farm - 96kHz.wav,Y a-t-il un coq autour?,Non
City-Park Nightingale SHORT 140420_0160.wav,Sont-ils � l'int�rieur?,Oui
Footsteps_Sneakers_Wet Sidewalk-01.R.wav,Les aboiements peuvent-ils �tre entendus?,Non
dryaubergines01.wav,Quelqu'un coupe-t-il des bo�tes?,Oui
"traffic medium throaty cars trucks mopeds Havana, Cuba 2008.wav",Y a-t-il des sons d'animaux?,Oui
Rain On A Window.wav,Quelqu'un est-il d�plac� d'un endroit � un autre?,Non
Hiss of a Tilley pressurised paraffin (kerosene) lamp.wav,Les gens peuvent-ils �tre entendus faire du bruit?,Non
Faucet Running.wav,Le bruit de broyage est-il constant?,Oui
Spring.wav,Y a-t-il des bouillons?,Oui
Water drops.wav,L'eau est-elle vers�e lentement?,Oui
old harbour ambiance NL 150920_0781.wav,Y a-t-il des tambours jou�s?,Non
Small Creek.wav,Quelqu'un parle-t-il en versant l'eau?,Non
30 seconds after (Mike Marsh).wav,Une femme crie-t-elle � l'aide?,Non
DlyFeedback.wav,Est-ce un r�el insecte?,Oui
RhythmicSC.wav,L'objet est-il initialement plac� de mani�re d�licate?,Non
Scottish Beach near Dunbar.wav,Cela se passe-t-il � l'ext�rieur par l'eau?,Oui
College Hallway ambience.wav,Les gens conversent-ils les uns avec les autres?,Oui
microwave.oven.wav,Est-ce une scie � bras radiale?,Non
Eerie Shimmer.wav,Ce son vient-il d'une personne?,Non
knocking_hammering.wav,Les sons sont-ils entendus � intervalles r�guliers?,Oui
Walking along Highway.wav,Les oiseaux chantent-ils?,Non
foret.au.matin.wav,L'animal sifflait-il?,Oui
wawawawawwawawawwaterrings.wav,Est-ce qu'un vampire rit de mani�re malveillante?,Non
KOOKABURRA..WAV.wav,Un oiseau de coucou peut-il �tre entendu?,Oui
shoreline_waves_seagulls.wav,Le son est-il proche de l'eau?,Oui
"09-07-16_1757_Afurada, next to the water in the habour.wav",Le son liquide est-il constant?,Oui
container port 01.wav,Y a-t-il une machine � homme dans ce clip?,Oui
R09_0005 bird ambience.wav,Est-ce pr�s d'une chauss�e?,Oui
Rain hitting leafs.wav,Est-ce pr�s d'une cascade?,Oui
Garden ambience.wav,Un lion grogne-t-il?,Non
outdoors ambient windy wind leaves rustle near airport plane hum.wav,est-ce � l'int�rieur?,Non
2 crickets chirping during a summer evening in the city (with traffic noise).wav,Les chiens se battent-ils?,Non
Metal_Workshop_3.wav,Y a-t-il un chant en cours?,Non
thunder04.wav,La pluie est-elle douce et stable?,Oui
"Budolfi Cathedral, Aalborg, DK, 1900hrs.wav",Une guitare joue-t-elle?,Non
"traffic medium throaty cars trucks mopeds Havana, Cuba 2008.wav",Y a-t-il un bruit de bourdonnement vif?,Oui
TOWN_CAR_START.wav,Un moteur est-il en cours d'ex�cution?,Oui
birds forest.wav,Y a-t-il un moteur en marche?,Oui
Les_Feuilles_Mortes141020.wav,Une personne est-elle entendue pleurer?,Non
160903 Dunrobin Croquet.wav,Y a-t-il un rocher qui frappe quelque chose?,Oui
Pet Store Ambience.wav,Y a-t-il un son grin�ant?,Oui
Ronda - The Old Shrine - La antigua Ermita.wav,Les oiseaux se battent-ils sauvagement?,Oui
smallgrocery.wav,Les bips se produisent-ils � une vitesse constante?,Non
Tortured Apple 03.wav,La substance est-elle collante?,Oui
tram_bell_ride_door.wav,Est-ce sur la plage?,Non
DH12_139_CentStat11_out.wav,Y a-t-il une annonce pour les passagers?,Oui
md1trk10.wav,Est-ce un bruit relaxant?,Non
coast wave kids far 160710_0914.wav,il pleut?,Oui
Bathtub_water-gentle-swish.wav,Est-ce une temp�te de pluie?,Non
Plane flying above.wav,Est-ce qu'un gazouillis d'oiseaux?,Oui
DR-100_0016_CPH train station_01.wav,On peut-on entendre une voiture en train de partir?,Non
Long Fuzz.wav,Est-ce un objet m�canique?,Oui
Crowd in a local market.wav,Les humains parlent-ils?,Oui
Water drip and fan ambience.wav,Est-ce que quelque chose se mouille?,Oui
Rain Thunder - Copy.wav,Y a-t-il des gens qui ont une conversation?,Oui
tadpolesound.wav,Quelqu'un �claboussait-il dans l'eau?,Non
"Beach Waves, Praia Grande.wav",Les gens crient-ils?,Non
barrelhits.wav,Les sons sont-ils entendus caus�s par le vent?,Non
hereg_hungary__grain_field_3_20080712.wav,Un insecte peut-il �tre entendu?,Oui
Knocking at door.wav,Est-ce que quelqu'un joue de la batterie?,Non
footsteps woodland.wav,La personne marche dehors?,Oui
windy porch morning B.wav,Y a-t-il quelqu'un qui parle?,Oui
"Cicadas (Euboea, Greece).wav",Les bugs sont-ils bruyants?,Oui
Poppenweiler_Baechle mit Amsel 02_20100704.wav,Les gens parlent-ils?,Non
Glass pieces smashed.wav,Quelqu'un siffle-t-il?,Non
book_light_noise.wav,Le son est-il constamment r�p�t�?,Oui
elicottero.wav,Les h�lices font-elles ce son?,Oui
"Metal pole, dropping, set down, metal ring.wav",Plus d'un morceau de m�tal a-t-il frapp� une surface en m�me temps qu'une autre?,Non
Crisps_open &amp; crunching.wav,La personne siffle-t-elle?,Non
160170_Wind Blowing door_OWI.wav,Y a-t-il des oiseaux qui gazouillent en arri�re-plan?,Non
Motorbike.wav,Le v�hicule s'arr�te-t-il?,Non
Burleson01.wav,Les chiens hurlent-ils?,Non
clinking_tiles_01.wav,Une femme parle-t-elle?,Non
Puzzle Pieces Foley Mvmt Wood Slide Up Down 01.wav,Y a-t-il un taraudage l�ger?,Oui
Santa Motor.wav,Les oiseaux chantent-ils?,Non
Park Szczubeka Ulica Powsinska.wav,Le vent souffle-t-il?,Oui
trumpet.wav,Y a-t-il un oiseau?,Non
Footsteps Dirt 01.wav,Quelqu'un bouge-t-il les jambes?,Oui
Bird Song.wav,Le bruit du moteur d�marre-t-il doux puis devient plus fort puis doux � nouveau?,Oui
Sunny Afternoon Suburb Ambiance .wav,Un v�hicule s'arr�te-t-il?,Oui
Unseathing &amp; Wobble.wav,Une personne tape-t-elle un objet m�tallique?,Oui
Schnelllauferpresse 03.wav,Le v�hicule est-il sur une piste?,Oui
PAPER_PULLED_FROM_PURSE.wav,Tout le monde est-il libre de faire du bruit?,Non
microwave_sounds.wav,La machine bip apr�s les bips initiaux?,Oui
Gurgling.wav,Y a-t-il un liquide autour?,Oui
Pedestrian street cph.wav,La voix est-elle un enregistrement?,Oui
La cuina del institut.wav,Les grands animaux traversent-ils l'herbe?,Non
140912-King-Harry-ferry-setting-off.wav,Le bruit provient-il de la nature?,Non
Carrer de Pons i Gallarza.wav,Les gens semblent-ils comme s'ils �taient � l'ext�rieur?,Non
Slowly Walking Downhill on Dry Leaves.wav,La personne marche sur un chemin propre sans d�bris au sol?,Non
cooking_onions_in_oil_ambience.wav,L'eau est-elle dans un lac?,Non
Train Horn.wav,Y a-t-il un train en arri�re-plan?,Oui
Bird Song.wav,Les animaux font-ils le bruit en arri�re-plan des chimpanz�s?,Non
"train at crossing, camden arkansas.wav",Est-ce un bus?,Non
BobKessler-Metal Bangs.wav,La porte est-elle frapp�e durement?,Oui
20120715_ourense.bell.01.wav,Le son est-il � l'int�rieur?,Oui
waves beach medium1 close.wav,Y a-t-il de l'eau?,Oui
Traffic on a Busy Street.wav,Y a-t-il une route pav�e � proximit�?,Oui
"Neighbours saturday moning street activity, GREENFIELD PLACE (Snippet).wav",Est-ce une grenouille?,Non
Blowing on Microphone.wav,Ce son implique-t-il un mouvement d'air?,Oui
Rolling Drawer.wav,Le son du tiroir est-il ouvert et ferm� augmente-t-il en intensit�?,Oui
Binding my thesis.wav,La machine est-elle g�r�e par des gens?,Oui
"Night Sounds, Summer Country.wav",La faune est-elle impliqu�e?,Oui
train_leaving_oloron_sainte_marie.wav,Un chien grogne-t-il?,Non
Street_Sounds_Night.wav,Quelqu'un a-t-il touss�?,Oui
DlyFeedback.wav,Y a-t-il deux sons distincts?,Oui
sultanahmet square.wav,est-ce � l'int�rieur?,Non
Microwave.wav,Y a-t-il un moteur en marche?,Oui
trail_footsteps_2_0725_102951.wav,La personne a-t-elle des chaussures grin�ant?,Oui
Marcher_feuilles.wav,Une alarme se d�clenche-t-elle en arri�re-plan?,Non
cat hiss yowl.wav,entendre la femme?,Oui
SwampFrogsAndGeese.wav,Un chien aboie-t-il?,Oui
souffle_me_tallique.wav,Y a-t-il quelqu'un qui chante?,Non
Narrowboat - Output - Stereo Out.wav,quelque chose roule-t-il?,Non
STE-003_thunder_rain.wav,Le tonnerre peut-il �tre entendu en arri�re-plan?,Oui
fs_brokenMixer302-2.wav,Y a-t-il des voix humaines pr�sentes?,Non
squeeks raw.wav,Les pi�ces en m�tal se touchent-elles?,Oui
contact_floor_lamp.wav,Quelqu'un utilise-t-il un marteau?,Oui
ambient wind.wav,Y a-t-il eu une annonce en arri�re-plan?,Non
STE-014-lisbonfountain01.wav,Un liquide est-il vers�?,Oui
Cable rustling 1-01.R.wav,Y a-t-il un homme et des femmes?,Oui
crunchy_steps.wav,Quelqu'un casse une bo�te en carton?,Non
alien glass birds.wav,Les enfants chantent-ils?,Non
tram_enoshima.wav,Le signal de croisement devient-il plus lent au fil du temps?,Oui
container port 01.wav,Les oiseaux chantent-ils?,Non
Plusieurs_Chaises_Glissent.wav,Est-ce le son des articles stationnaires?,Oui
120720loudestthunder.wav,Les gens applaudissent-ils?,Non
Pylone-dans-le-vent-Grenoble.wav,Le son du v�hicule est-il constant?,Oui
Kobe-train-announcement-and-arrival.wav,Les voix peuvent-elles �tre entendues?,Oui
el sonido del arbol y la tierra yerlin .wav,Est-ce qu'une femme crie?,Oui
Sea sound-3.wav,Les gens �claboussent-ils dans l'eau?,Oui
glass (1).wav,Un instrument de musique est-il jou�?,Oui
Summer waves at Charmouth beach in Dorset.wav,Les surfeurs applaudissent-ils?,Oui
TRAN_Plane_PropSpin_01.wav,Est-ce un animal?,Non
Week Two Task.wav,Le v�hicule se d�place-t-il au d�but du clip?,Oui
Gulls in Park next to Barce.wav,Les grenouilles font-elles du bruit?,Non
wood_saw_01.wav,Y a-t-il un son de forage?,Oui
Random Tones (decreasing durations).wav,Serait-ce consid�r� comme un son �� l'ancienne�?,Oui
FranklinStoveDoorGroansandHits_RX.wav,Y a-t-il une personne qui d�place quelque chose?,Oui
grifo goteando.wav,Le Plopping se produit-il plus de quatre fois?,Non
Vartiosaari_woodland.wav,Est-ce que quelqu'un �ternue?,Non
Singapore Street Scape.wav,Y a-t-il des gens qui marchent?,Oui
Nightingale_near_street.wav,Y a-t-il juste un seul oiseau?,Non
Fountain Trompenburg 090928.wav,Un ukul�l� est-il jou�?,Non
Grand Prix 2.wav,Les voitures vont-elles vite?,Oui
Footsteps Walking in Forest-1.wav,Quelqu'un frappe-t-il quelqu'un d'autre?,Non
CreakingNoise.wav,Quelque chose est comprim�?,Oui
Summer Ambiance .wav,N'y a-t-il qu'un ou deux oiseaux?,Oui
bangalore_zug_steht.wav,La machine fonctionne-t-elle?,Oui
windy marina.wav,Quelque chose frappe autre chose?,Oui
kipgeluid.wav,Y a-t-il plusieurs poulets?,Oui
"Metal pole, assembling, disassembling, metal pipe hits with ring.wav",Le son garde-t-il le m�me rythme?,Non
The Big Circle.wav,Une machine est-elle utilis�e?,Oui
outdoors ambient windy wind leaves rustle.wav,marchent-ils dans des talons aiguilles?,Non
Burco Conveyer Toaster running.wav,Un son de clan peut-il �tre entendu?,Oui
Street cleaning.wav,Le son vient-il d'un v�hicule?,Oui
WasherEndofSpinCycleStartFillCycle.wav,La machine fait-elle plus d'un bruit?,Oui
Ferry I.wav,Les b�b�s pleurent-ils?,Non
md4trk7.wav,La m�me cha�ne de guitare est-elle arrach�e encore et encore?,Non
birds_stereo.wav,Y a-t-il des voix de personnes?,Non
Spring Rain 1.wav,Y a-t-il un son de pluie?,Oui
Le Verdon fountain.wav,Ce bruit vient-il de quelque chose de froid?,Oui
Waterfalls_00217.wav,L'eau coule-t-elle rapidement?,Oui
061215_chalice_well_cascade_okm2_t02eq.wav,L'eau tombe-t-elle?,Oui
0232 Street_birds_2.wav,est-ce � l'int�rieur?,Non
Teddington weir.wav,Y a-t-il des autorit�s � proximit�?,Oui
pill bottle 4.wav,Une personne malade ingraterait-elle cet article?,Oui
Group running in sync on concrete.wav,Le son est-il r�p�titif?,Oui
Forbidden Purr02.wav,Le son est-il bri�vement interrompu par un autre son environ 17 secondes?,Non
nnus_forklift_driveby.wav,Le moteur est-il remont�?,Oui
140728_Vlissingen_City_Center_Church_Chimes.wav,sont-ils utilis�s pour soulever l'alarme?,Non
Door creaking.wav,plusieurs personnes se disputent-elles?,Non
threejackhammers.wav,Le clic est-il r�p�titif?,Oui
Coffee Maker Brewing.wav,Quelqu'un tra�ne-t-il quelque chose?,Oui
massive murmur in cathedral.wav,Les gens parlent-ils � l'unisson?,Oui
Cornell Big Cheer.wav,Est-ce que c'est tonifiant?,Non
Remix of 101980__pyr0x__growl_variants.wav,Le grognement est-il fort?,Oui
wood1.wav,La radio est-elle allum�e?,Non
Gulls in Park next to Barce.wav,Les oiseaux grincent-ils?,Oui
SummerFieldBirdSingingMay23rd2015.wav,Est-ce que cela a eu lieu � l'int�rieur?,Non
Rome Inside The Metro.wav,Est-ce une balade de parc d'attractions?,Non
20061214.wrench.02.wav,Cet appareil acc�l�re-t-il et ralentit-il?,Oui
Shower and walk - front.wav,Une balle est-elle lanc�e contre un mur?,Non
Squeak Finger on Glass.wav,Y a-t-il une fen�tre qui se lave avec un tuyau?,Non
Bobby-Car Hooting.wav,Est-ce le son d'un jouet?,Oui
Chopping parsley.wav,Quelqu'un coupe-t-il quelque chose?,Oui
walking trough wetlands.wav,Est-ce � l'ext�rieur?,Oui
Maas 03 100215.wav,L'eau coule-t-elle?,Oui
