file_name,QuestionText,answer
AmbianceBackyard_Quiet_bip.wav,Y a-t-il plus d'un oiseau qui craque?,Oui
AmbianceBackyard_Quiet_bip.wav,Y a-t-il plus d'un oiseau qui craque?,Oui
AmbianceBackyard_Quiet_bip.wav,Y a-t-il plus d'un oiseau qui craque?,Oui
AmbianceBackyard_Quiet_bip.wav,Y a-t-il des gens qui ont une conversation?,Non
AmbianceBackyard_Quiet_bip.wav,Y a-t-il des gens qui ont une conversation?,Non
AmbianceBackyard_Quiet_bip.wav,Y a-t-il des gens qui ont une conversation?,Non
AmbianceBackyard_Quiet_bip.wav,Ces animaux sont-ils � l'ext�rieur?,Non
AmbianceBackyard_Quiet_bip.wav,Ces animaux sont-ils � l'ext�rieur?,Oui
AmbianceBackyard_Quiet_bip.wav,Ces animaux sont-ils � l'ext�rieur?,Oui
AmbianceBackyard_Quiet_bip.wav,N'y a-t-il qu'un seul oiseau sqauwking?,Non
AmbianceBackyard_Quiet_bip.wav,N'y a-t-il qu'un seul oiseau sqauwking?,Non
AmbianceBackyard_Quiet_bip.wav,N'y a-t-il qu'un seul oiseau sqauwking?,Non
20110121_cranes.wind.wav,Est-ce un chien qui fait du bruit?,Non
20110121_cranes.wind.wav,Est-ce un chien qui fait du bruit?,Non
20110121_cranes.wind.wav,Est-ce un chien qui fait du bruit?,Non
20110121_cranes.wind.wav,Un oiseau est-il proche et un oiseau loin?,Oui
20110121_cranes.wind.wav,Un oiseau est-il proche et un oiseau loin?,Oui
20110121_cranes.wind.wav,Un oiseau est-il proche et un oiseau loin?,Oui
20110121_cranes.wind.wav,Y a-t-il une personne qui crie?,Non
20110121_cranes.wind.wav,Y a-t-il une personne qui crie?,Non
20110121_cranes.wind.wav,Y a-t-il une personne qui crie?,Non
20110121_cranes.wind.wav,Est-ce � l'ext�rieur?,Oui
20110121_cranes.wind.wav,Est-ce � l'ext�rieur?,Oui
20110121_cranes.wind.wav,Est-ce � l'ext�rieur?,Oui
EXT Steel works far.wav,�coutent-ils la radio?,Non
EXT Steel works far.wav,�coutent-ils la radio?,Non
EXT Steel works far.wav,�coutent-ils la radio?,Non
EXT Steel works far.wav,Un objet est-il abandonn�?,Oui
EXT Steel works far.wav,Un objet est-il abandonn�?,Oui
EXT Steel works far.wav,Un objet est-il abandonn�?,Oui
EXT Steel works far.wav,Est-ce que quelqu'un travaille?,Oui
